required_mean_speed_kmh,proxy_energy_MJ_per_passenger,non_airborne_minutes,airborne_minutes,routing_margin,L_over_D_screen,allocated_mass_kg
,2469.958663797601,61.489908836689146,-1.4899088366891462,0.13770772309868184,8.42360338434132,121.31495958626368
,3481.3505821366807,67.13066011355679,-7.130660113556786,0.1906949793784846,7.14765909653766,103.88289944976226
,4421.918937458991,67.04759766611394,-7.047597666113944,0.15210922037291358,10.491555451071266,164.48508055684783
64733.16760257903,4727.538899182892,51.087991313727215,8.912008686272785,0.012897527840117884,6.6065872252847,154.83392658254039
164875.81800156718,3166.4967292754523,56.296945933952415,3.703054066047585,0.0719636709110287,8.622569862437071,122.87187984345725
,2423.5730393622316,63.87309828865399,-3.873098288653992,0.12288904683090315,9.710328675116937,109.93563038821848
,2581.544319806016,67.34800443593825,-7.34800443593825,0.0334313913262127,9.022207902591909,152.26876484281098
,5933.897330900231,60.57527268864814,-0.5752726886481412,0.2007107387770602,7.053919773962827,160.8196622536057
,7311.323281581622,61.908901263644424,-1.9089012636444238,0.030092064476897135,4.323347743602535,137.78753487969672
,6341.176032083094,66.83088369802267,-6.830883698022674,0.22648042079608627,8.427073600641865,165.40546113351093
159274.9191585939,3718.481768656395,56.083521236087805,3.916478763912195,0.09523224234061684,6.1181073105483925,156.967595352065
112968.54417879779,2755.62153902793,54.19761842177619,5.802381578223809,0.15087158839792417,9.462885781703093,137.30075369903128
127162.14194815184,4978.90009274296,55.184765157798545,4.8152348422014555,0.07507399924162447,7.411439474492339,147.73312820327618
97796.66665713537,2665.886884270548,53.14036944269934,6.859630557300662,0.1778441512916492,8.793445242125518,130.26780117283965
,5838.611891535881,68.7352372494564,-8.735237249456404,0.122129284801438,4.072184661123882,107.3749192957253
107114.47128722788,5105.689013947328,54.37718222695033,5.622817773049668,0.057463067817812796,4.560294597545217,98.39827998576038
770659.0660828014,2053.8001692201415,59.210623763710366,0.7893762362896339,0.06809379232198437,8.80651888389252,131.26964725635705
,2052.0515434983868,66.79913263874444,-6.799132638744439,0.22104859336982377,10.29260561574881,138.4725202848344
,4193.440890135537,60.62777525445284,-0.6277752544528425,0.13144473602025955,9.881917657469655,138.1465961552628
,2591.3843242598373,63.4891781974021,-3.4891781974020972,0.10473762503564077,11.325048767873952,163.15018678784566
,3100.944988700553,70.15464241094391,-10.154642410943907,0.16295519874237335,9.868966432439684,102.3251299143044
459373.60707391024,5385.091703205042,58.45045980248321,1.5495401975167908,0.24977530118028532,6.985083007247991,136.53137600927585
200800.4166066903,4391.768307789656,56.75796733082754,3.2420326691724597,0.142996886535757,5.554111797362022,116.44789348799605
1323249.294971404,4914.472567338209,59.469440972021545,0.5305590279784553,0.23264617165109672,5.221221034392673,110.43256981328676
70129101.35135357,2358.366197407742,59.99076321236868,0.009236787631323295,0.13731897108947821,7.374886074964361,117.00185955450809
734520.7956208962,4066.1792018072388,59.162367699814006,0.8376323001859944,0.08024076694357093,8.547206369445458,173.23272995273908
,4741.509795963773,66.6236830030678,-6.6236830030677964,0.05909861252612367,4.985616867860721,92.34906448889623
135141.17911519564,2805.5567543069596,55.70973108951164,4.290268910488358,0.017970679341738016,9.79079993550937,104.8557353350796
,5050.257704808951,61.99463062165999,-1.9946306216599865,0.0675162530433944,4.053002300971667,145.23591952741901
142637.02944802368,3894.4168487477414,55.34600722110241,4.653992778897589,0.16552351980824398,7.267547132411666,159.61420563400867
,6006.081483224316,71.44687419060124,-11.446874190601235,0.20298850371658042,5.628924684839124,160.8280345806294
68718.60798775984,2673.8803331519202,50.483036874904144,9.516963125095856,0.14824824731547367,7.991589156327387,133.6085758404534
429134.8213652684,3044.7212925692133,58.54307825039836,1.4569217496016407,0.09772368226700717,11.158684887762703,158.94236177546014
,6720.914625278045,67.1493428138762,-7.149342813876203,0.0921305766707998,4.700955955827002,165.2098815908738
41446.29262598098,2337.294127901367,45.238976168357496,14.761023831642504,0.07415071390074734,10.827601866393358,164.59059633889086
116776.17572471293,2266.367392980458,54.13220556168192,5.867794438318079,0.20307358319174065,7.241486862633591,106.22017661732701
,1718.5213027050183,60.81664362566707,-0.8166436256670693,0.08893836795503904,10.17493249014661,95.21414533279557
112975.54096163258,4930.445720799433,54.08368800449641,5.916311995503591,0.17354176154775328,5.782116774532626,104.99035481060278
92670.9363373666,3255.619212864873,53.56490378270161,6.435096217298387,0.047036079166520306,7.72293137378045,166.36524701746896
117105.35009326201,2254.4969544882083,54.60903176822422,5.39096823177578,0.10842563273429359,10.773702163817344,167.12603283977398
524925.5669156314,2929.6080769840123,58.84820399881198,1.1517960011880177,0.061539950903187646,7.039171013078038,106.26057456170848
166018.06288114103,1857.633615692757,56.563396790564944,3.436603209435056,0.0017233208137812372,10.729356743727703,138.79927261152503
220425.99106714473,3205.7629474081473,56.95623618448566,3.043763815514339,0.17797697846836394,9.986495057551831,110.73093005738585
,2513.4292361167486,69.16342321338854,-9.16342321338854,0.14790879734698098,10.087969801605897,133.9361296410379
7254613.167273816,2854.9836550775085,59.91122822867535,0.08877177132465164,0.13071250861833103,4.987743078693871,99.89432200579715
142227.51428667005,2250.0290708860325,55.60944794238003,4.390552057619971,0.0963918582622332,6.8966846620071784,100.4437736893286
,5369.510991775453,64.85982382104426,-4.859823821044259,0.2186306509852961,6.545493267571707,138.30569622194278
,2767.758496357562,67.21551637436916,-7.215516374369159,0.1710322455060105,11.363887760314874,102.74601818080234
494249.86450354045,2470.394773233899,58.56891660616072,1.4310833938392804,0.2418654714682818,11.695368663997328,102.55372123399685
